사건번호,용도,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일
창원 2계 2001-4428(2),단독주택,경남 창원시 의창구 동읍 남산리 276,"146,917,100","117,533,680",취하(2/2),0,0%,2001.08.31
창원 3계 2001-4435,상가,경남 창원시 성산구 중앙동 95-2 올림피아상가 401호,"620,000,000","396,800,000",낙찰(2/3),"397,000,000",64.0%,2001.07.31
창원 4계 2001-4442,단독주택,경남 창원시 마산회원구 회성동 133-8,"98,184,000","50,270,200",낙찰(3/4),"63,000,000",64.2%,2001.10.10
창원 8계 2001-4480(1),대지,경남 창원시 의창구 대산면 모산리 162-7,"55,400,000","35,456,000",취하(2/2),0,0%,2001.07.23
창원 8계 2001-4480(2),단독주택,경남 창원시 의창구 대산면 모산리 162-33,"48,500,000","31,040,000",취하(2/2),0,0%,2001.07.23
창원 8계 2001-4480(3),대지,경남 창원시 마산합포구 교방동 385-26,"218,000,000","71,434,240",낙찰(5/6),"73,000,000",33.5%,2001.11.07
창원 9계 2001-4497,잡종지,경남 김해시 한림면 안하리 185-1,"55,520,000","28,426,240",낙찰(3/5),"32,260,000",58.1%,2001.09.14
창원 10계 2001-4503,단독주택,경남 창원시 성산구 중앙동 35-4,"161,952,750","129,562,200",낙찰(1/2),"138,770,000",85.7%,2001.08.29
창원 2계 2001-4534,단독주택,경남 의령군 의령읍 동동리 932-24,"74,411,140","47,623,120",낙찰(2/3),"65,000,000",87.4%,2001.07.24
창원 5계 2001-4565(1),임야,경남 김해시 생림면 봉림리 산95,"104,622,000","42,853,160",낙찰(4/5),"43,010,000",41.1%,2001.11.27
창원 5계 2001-4565(2),공장용지,경남 김해시 생림면 봉림리 854-2,"206,505,000","132,163,200",낙찰(2/3),"135,000,000",65.4%,2001.09.21
창원 6계 2001-4572,상가,경남 창원시 성산구 중앙동 98-6 덕산그린피아 101호,"646,000,000","264,601,600",낙찰(4/5),"337,700,000",52.3%,2001.09.03
창원 7계 2001-4589,숙박시설,경남 김해시 부원동 604-31,"572,978,910","366,706,490",낙찰(2/3),"442,200,000",77.2%,2001.09.06
창원 8계 2001-4596,답,경남 함안군 칠원읍 오곡리 21,"1,263,148,000","646,731,776",낙찰(3/4),"711,200,000",56.3%,2001.11.07
창원 9계 2001-4602,연립,경남 창원시 마산회원구 구암동 265-4 외1 대웅빌라 C동 102호,"75,000,000","48,000,000",낙찰(2/3),"61,300,000",81.7%,2001.07.12
창원 10계 2001-4619,답,경남 함안군 칠원읍 오곡리 20,"103,680,000","53,084,160",취하(3/4),0,0%,2001.10.29
창원 7계 2001-4626,답,경남 함안군 칠원읍 오곡리 16,"267,750,000","137,088,000",낙찰(3/4),"151,300,000",56.5%,2001.10.04
창원 1계 2001-4633(1),아파트,경남 창원시 의창구 도계동 401-3 대호빌라아파트 가동 502호,"60,000,000","48,000,000",낙찰(1/2),"52,000,000",86.7%,2001.10.05
창원 1계 2001-4633(2),아파트,경남 창원시 마산회원구 회성동 150-1 외2 대화빌라 6층 501호,"82,000,000","41,984,000",낙찰(3/4),"48,480,000",59.1%,2001.12.14
창원 2계 2001-4640,답,경남 김해시 진례면 산본리 716-2,"43,743,000","34,994,400",낙찰(1/2),"36,010,000",82.3%,2001.09.20
창원 3계 2001-4657,다세대,경남 김해시 안동 삼안지구토지구획정리사업지구 12BL 5L 한솔그린빌라 A동 302호,"48,000,000","38,400,000",낙찰(1/2),"44,150,000",92.0%,2001.08.30
창원 6계 2001-4688(1),다세대,경남 창원시 진해구 경화동 1473-3 경동빌라 204호,"53,000,000","27,136,000",낙찰(3/4),"36,100,000",68.1%,2001.10.11
창원 6계 2001-4688(2),잡종지,경남 함안군 법수면 윤내리 455-2,"140,716,320","112,573,056",낙찰(1/2),"113,000,000",80.3%,2001.07.10
창원 10계 2001-4725,아파트,경남 창원시 의창구 북면 신촌리 905-6 신우아파트 102동 903호,"80,000,000","51,200,000",낙찰(2/3),"61,360,000",76.7%,2001.07.30
창원 3계 2001-4732,아파트,경남 창원시 성산구 신촌동 34-1 양곡아파트 비1동 503호,"92,000,000","58,880,000",낙찰(2/3),"76,100,000",82.7%,2001.09.28
창원 1계 2001-4749,대지,경남 함안군 칠서면 태곡리 442-1,"531,340,810","340,058,110",낙찰(2/3),"351,000,000",66.1%,2001.07.27
창원 2계 2001-4756(1),근린상가,경남 창원시 성산구 용호동 73-16 지하1층 B101호,"554,000,000","443,200,000",낙찰(1/2),"511,200,000",92.3%,2001.07.24
창원 2계 2001-4756(2),근린상가,경남 창원시 성산구 용호동 73-16 지하1층 102호,"507,000,000","405,600,000",낙찰(1/2),"421,000,000",83.0%,2001.07.24
창원 2계 2001-4756(3),근린상가,경남 창원시 성산구 용호동 73-16 602호,"297,000,000","237,600,000",낙찰(1/2),"272,000,000",91.6%,2001.07.24
창원 2계 2001-4756(4),근린상가,경남 창원시 성산구 용호동 73-16 702호,"281,000,000","224,800,000",낙찰(1/2),"267,100,000",95.1%,2001.07.24
창원 2계 2001-4756(6),근린상가,경남 창원시 성산구 용호동 73-16 802호,"274,000,000","175,360,000",낙찰(2/3),"235,640,000",86.0%,2001.08.24
창원 2계 2001-4756(7),근린상가,경남 창원시 성산구 용호동 73-16 901호,"252,000,000","201,600,000",낙찰(1/2),"252,010,000",100.0%,2001.07.24
창원 2계 2001-4756(8),근린상가,경남 창원시 성산구 용호동 73-16 902호,"274,000,000","175,360,000",낙찰(2/3),"225,000,000",82.1%,2001.08.24
창원 5계 2001-4787(1),답,경남 함안군 대산면 대사리 479-1,"13,820,000","7,075,840",낙찰(3/5),"7,330,000",53.0%,2001.10.29
창원 5계 2001-4787(2),답,경남 함안군 대산면 평림리 982-9,"72,300,000","46,272,000",낙찰(2/3),"55,570,000",76.9%,2001.07.06
창원 6계 2001-4794,답,경남 함안군 대산면 장암리 787-17,"78,690,000","50,361,600",낙찰(2/3),"58,010,000",73.7%,2001.07.10
창원 7계 2001-4800,답,경남 함안군 군북면 월촌리 482-12,"184,831,000","94,633,470",낙찰(3/4),"109,710,000",59.4%,2001.09.06
창원 9계 2001-4824,답,경남 창원시 마산회원구 내서읍 호계리 423,"81,360,000","52,070,400",낙찰(2/4),"56,000,000",68.8%,2001.09.14
창원 10계 2001-4831(1),답,경남 함안군 법수면 백산리 245-1,"42,180,000","21,596,160",낙찰(3/4),"23,600,000",56.0%,2001.11.28
창원 10계 2001-4831(2),답,경남 함안군 법수면 백산리 163-2,"25,750,000","13,184,000",낙찰(3/4),"14,780,000",57.4%,2001.11.28
창원 4계 2001-4886,아파트,경남 창원시 성산구 남양동 22 성원2차아파트 210동 1404호,"100,000,000","80,000,000",낙찰(1/3),"95,800,000",95.8%,2001.09.05
창원 5계 2001-4893(1),답,경남 김해시 주촌면 농소리 557,"175,584,000","112,373,760",취소(3/3),0,0%,2001.08.20
창원 5계 2001-4893(2),단독주택,경남 김해시 주촌면 농소리 485-22,"67,198,600","43,007,100",낙찰(2/3),"46,000,000",68.5%,2001.08.03
창원 6계 2001-4909,단독주택,경남 창원시 마산합포구 신창동 4-3,"67,087,620","42,936,070",낙찰(2/4),"48,200,000",71.8%,2001.10.11
창원 7계 2001-4916,다세대,경남 김해시 서상동 27-5 김해맨션 3층 3호,"52,000,000","41,600,000",낙찰(1/3),"42,100,000",81.0%,2001.08.02
창원 8계 2001-4923(1),상가,경남 김해시 삼정동 589-1 2층 14호,"35,000,000","22,400,000",낙찰(2/3),"22,400,000",64.0%,2001.07.23
창원 8계 2001-4923,상가,경남 김해시 삼정동 589-1 활천시장 2층 15호,"30,000,000","12,288,000",낙찰(4/5),"13,610,000",45.4%,2001.10.09
창원 9계 2001-4930,아파트상가,경남 김해시 삼정동 589-1 호성아파트내 2층 4호,"43,000,000","14,090,240",낙찰(5/6),"16,100,000",37.4%,2001.10.12
창원 10계 2001-4947,상가,경남 김해시 삼정동 589-1 활천시장 2층 12호,"54,000,000","27,648,000",낙찰(3/4),"38,000,000",70.4%,2001.07.30
창원 1계 2001-4961,종교용지,경남 창원시 의창구 도계동 319-1,"647,525,500","647,525,500",낙찰(0/1),"647,600,000",100.0%,2001.07.27
창원 2계 2001-4978,전,경남 김해시 진영읍 진영리 591-1,"16,500,000","10,560,000",낙찰(2/3),"12,000,000",72.7%,2001.10.24
창원 3계 2001-4985,답,경남 창원시 진해구 남문동 276,"7,953,000","4,071,930",취소(4/4),0,0%,2001.09.12
창원 4계 2001-4992,아파트,경남 김해시 진영읍 진영리 623-1 진영거성아파트 101동 1709호,"42,000,000","26,880,000",낙찰(2/3),"33,800,000",80.5%,2001.09.05
창원 5계 2001-5001(1),근린주택,경남 창원시 마산합포구 진동면 동전리 1391 1호,"274,413,000","274,413,000",취하(0/0),0,0%,2001.08.03
창원 5계 2001-5001(2),답,경남 창원시 마산합포구 진동면 동전리 1390-1,"46,860,000","46,860,000",취하(0/0),0,0%,2001.08.03
창원 5계 2001-5001(3),답,경남 창원시 마산합포구 진동면 동전리 1416,"22,305,000","22,305,000",취하(0/0),0,0%,2001.08.03
창원 6계 2001-5018,단독주택,경남 김해시 어방동 502-4,"246,869,060","126,396,950",낙찰(3/5),"126,900,000",51.4%,2001.10.11
창원 9계 2001-5063(1),전,경남 의령군 화정면 상정리 1112,"45,331,800","45,331,800",취하(0/0),0,0%,2001.08.17
창원 9계 2001-5063(2),답,경남 의령군 화정면 상정리 1216-9,"12,276,000","12,276,000",취하(0/0),0,0%,2001.08.17
창원 2계 2001-5087(1),다세대,경남 김해시 무계동 468-3 동성그린빌라 205호,"82,000,000","41,984,000",취하(3/3),0,0%,2001.09.20
창원 2계 2001-5087(2),다세대,경남 김해시 무계동 468-3 동성그린빌라 301호,"83,000,000","53,120,000",낙찰(2/3),"53,500,000",64.5%,2001.08.24
창원 2계 2001-5087(3),다세대,경남 김해시 무계동 468-3 동성그린빌라 305호,"82,000,000","41,984,000",취하(3/3),0,0%,2001.09.20
창원 2계 2001-5087,다세대,경남 김해시 무계동 468-3 동성그린빌라 405호,"81,000,000","41,472,000",취하(3/3),0,0%,2001.09.20
창원 5계 2001-5117,잡종지,경남 창원시 마산합포구 진동면 교동리 319-3,"184,500,000","147,600,000",낙찰(1/2),"150,100,000",81.4%,2001.08.03
창원 6계 2001-5124,근린상가,경남 창원시 마산합포구 해운동 58-3 경민시티텔 301호,"150,000,000","76,800,000",낙찰(3/4),"88,000,000",58.7%,2001.11.13
창원 8계 2001-5148,아파트,경남 창원시 마산합포구 월영동 593-2 외1 화인아트빌라 105동 410호,"74,000,000","59,200,000",취하(1/1),0,0%,2001.07.23
창원 9계 2001-5155,다세대,경남 창원시 마산합포구 자산동 22-2,"150,000,000","96,000,000",낙찰(2/3),"102,560,000",68.4%,2001.08.17
창원 10계 2001-5162,아파트,경남 창원시 마산합포구 월포동 1-1 외1 삼익아파트 9동 102호,"63,000,000","50,400,000",낙찰(1/2),"54,230,000",86.1%,2001.08.29
창원 9계 2001-5179,근린상가,경남 창원시 마산합포구 수성동 50-1,"190,119,360","121,676,380",낙찰(2/3),"138,500,000",72.8%,2001.09.14
창원 1계 2001-5186,근린주택,경남 창원시 마산합포구 완월동 48-18,"225,336,820","92,297,950",낙찰(4/5),"96,710,000",42.9%,2001.10.05
창원 3계 2001-5209,근린상가,경남 창원시 마산회원구 합성동 125-6 성은상가 301호,"140,000,000","71,680,000",낙찰(3/4),"78,200,000",55.9%,2001.07.31
창원 6계 2001-5230,단독주택,경남 김해시 상동면 매리 326-1,"208,474,700","166,779,760",낙찰(1/3),"170,100,000",81.6%,2001.12.04
창원 7계 2001-5247(1),종교시설,경남 창원시 의창구 동읍 금산리 574-3,"75,201,000","75,201,000",취하(1/1),0,0%,2001.07.31
창원 7계 2001-5247(2),다세대,경남 창원시 마산회원구 석전동 229-14 202호,"40,000,000","40,000,000",취하(0/0),0,0%,2001.07.31
창원 8계 2001-5254,아파트,경남 김해시 진영읍 진영리 623-1 진영거성아파트 101동 1301호,"42,000,000","33,600,000",낙찰(1/2),"34,160,000",81.3%,2001.10.09
창원 1계 2001-5292,다세대,경남 김해시 지내동 524 서해그린빌라 나동 101호,"52,000,000","33,280,000",낙찰(2/3),"35,620,000",68.5%,2001.07.27
창원 2계 2001-5308,상가,경남 창원시 마산합포구 완월동 304-9 1-가호,"43,000,000","17,612,800",낙찰(4/5),"18,850,000",43.8%,2001.10.24
창원 3계 2001-5315,전,경남 창원시 마산회원구 구암동 417,"27,049,000","5,672,570",낙찰(7/8),"5,950,000",22.0%,2001.11.30
창원 6계 2001-5346(1),잡종지,경남 김해시 진영읍 방동리 22-1,"68,100,000","68,100,000",취소(1/1),0,0%,2001.07.18
창원 6계 2001-5346(2),오피스텔(상가),경남 통영시 중앙동 98-4 외1 성원그랜드오피스텔 416호,"35,000,000","35,000,000",취소(0/0),0,0%,2001.07.18
창원 9계 2001-5377,아파트,경남 창원시 성산구 신촌동 23-1 영흥철강사원아파트 B동 405호,"42,000,000","26,880,000",낙찰(2/3),"30,330,000",72.2%,2001.07.12
창원 2계 2001-5414,아파트,경남 창원시 의창구 도계동 395-1 보금아파트 404호,"55,000,000","44,000,000",낙찰(1/2),"49,290,000",89.6%,2001.07.24
창원 4계 2001-5438(1),단독주택,경남 의령군 정곡면 중교리 363-1,"59,909,600","47,927,680",낙찰(2/3),"47,927,680",80.0%,2001.12.27
창원 8계 2001-5476,아파트,경남 김해시 안동 333 외2 한일아파트 101동 705호,"78,000,000","62,400,000",낙찰(1/2),"72,000,000",92.3%,2001.12.11
창원 9계 2001-5483,근린주택,경남 김해시 외동 702-8,"178,640,760","91,464,060",낙찰(3/4),"100,100,000",56.0%,2001.08.17
창원 10계 2001-5490,단독주택,경남 창원시 의창구 동정동 406-2,"51,831,500","33,172,160",낙찰(2/3),"42,500,000",82.0%,2001.07.30
창원 1계 2001-5513,단독주택,경남 김해시 동상동 871-4 지상 제1호,"191,113,880","78,280,240",낙찰(4/5),"98,870,000",51.7%,2001.11.09
창원 2계 2001-5520,단독주택,경남 의령군 의령읍 동동리 1447-3,"97,650,200","62,496,120",낙찰(2/3),"72,490,000",74.2%,2001.08.24
창원 3계 2001-5537,단독주택,경남 의령군 의령읍 서동리 326-1,"86,555,100","44,316,200",낙찰(3/5),"55,600,000",64.2%,2001.12.28
창원 4계 2001-5544,임야,경남 의령군 칠곡면 내조리 산121,"19,090,500","19,090,500",낙찰(0/1),"40,000,000",209.5%,2001.09.05
창원 7계 2001-5575,아파트,경남 김해시 삼방동 690-1 동원아파트 103동 1206호,"43,000,000","34,400,000",취하(1/1),0,0%,2001.09.05
창원 8계 2001-5582,대지,경남 함안군 칠원읍 용정리 176-5,"48,420,000","19,832,832",낙찰(4/5),"21,530,000",44.5%,2001.11.07
창원 9계 2001-5599,근린상가,경남 창원시 마산회원구 양덕동 59-1 외1,"218,107,660","218,107,660",취소(0/1),0,0%,2001.09.14
창원 9계 2001-5612,아파트,경남 창원시 성산구 반지동 23 반송대동아파트 103동 1002호,"99,000,000","79,200,000",낙찰(1/2),"93,260,000",94.2%,2001.08.17
창원 1계 2001-5629,임야,경남 창원시 마산합포구 구산면 옥계리 산74-4,"15,131,850","12,105,480",낙찰(1/2),"16,110,000",106.5%,2001.08.31
창원 7계 2001-5681,아파트,경남 창원시 마산합포구 신월동 90 주공아파트 208동 201호,"45,000,000","36,000,000",낙찰(1/2),"44,210,000",98.2%,2001.10.04
창원 10계 2001-5711,공장,경남 김해시 주촌면 양동리 194-5,"584,923,100","299,480,620",낙찰(3/4),"322,500,000",55.1%,2001.08.29
창원 1계 2001-5735,아파트,경남 창원시 마산합포구 유록동 8-2 유록빌라 1001호,"117,000,000","74,880,000",낙찰(2/3),"87,000,000",74.4%,2001.07.27
창원 2계 2001-5742,임야,경남 창원시 마산합포구 구산면 심리 산80-1,"23,775,600","23,775,600",낙찰(0/1),"60,110,000",252.8%,2001.09.20
창원 3계 2001-5759,공장,경남 김해시 주촌면 원지리 890-1,"952,087,580","389,975,060",낙찰(4/5),"431,880,000",45.4%,2001.09.28
창원 5계 2001-5773,아파트,경남 김해시 안동 333 외2 한일아파트 110동 601호,"55,000,000","44,000,000",취소(1/1),0,0%,2001.07.25
창원 8계 2001-5803(1),단독주택,경남 김해시 대동면 월촌리 681-3,"142,521,360","91,213,660",낙찰(2/4),"93,600,000",65.7%,2001.08.27
창원 8계 2001-5803(2),답,경남 김해시 대동면 월촌리 684-3,"44,352,000","28,385,270",낙찰(0/1),"33,300,000",75.1%,2001.08.27
창원 2계 2001-5841(1),아파트,경남 김해시 삼방동 신어지구 10 BL 1L 한샘하이츠빌라2동 3층 201호,"50,000,000","32,000,000",낙찰(2/3),"40,700,000",81.4%,2001.08.24
창원 2계 2001-5841(2),다세대,경남 창원시 의창구 도계동 토지구획정리사업지구 5 신어지구 토지구획정리사업지구,"48,000,000","38,400,000",낙찰(1/2),"38,510,000",80.2%,2001.07.24
창원 2계 2001-5858,단독주택,경남 창원시 마산회원구 회성동 456-6,"110,542,000","70,746,880",낙찰(2/3),"85,020,000",76.9%,2001.08.24
창원 5계 2001-5889,아파트,경남 창원시 마산합포구 진북면 지산리 221-7 성원아파트 1동 905호,"45,000,000","28,800,000",낙찰(2/3),"30,100,000",66.9%,2001.08.03
창원 9계 2001-5940,대지,경남 창원시 마산합포구 진동면 신기리 179,"31,760,000","16,261,120",낙찰(3/4),"18,500,000",58.2%,2001.10.12
창원 6계 2001-6004(1),단독주택,경남 김해시 대동면 초정리 1020-3,"279,019,390","114,286,360",낙찰(4/5),"121,500,000",43.5%,2001.10.11
창원 6계 2001-6004(2),대지,경남 김해시 대동면 초정리 1162,"99,905,000","40,921,120",낙찰(4/5),"43,300,000",43.3%,2001.10.11
창원 7계 2001-6011,아파트,경남 창원시 마산회원구 내서읍 중리 338-1 외2 중리현대아파트 2동 301호,"75,000,000","60,000,000",취하(1/1),0,0%,2001.07.02
창원 8계 2001-6028,단독주택,경남 창원시 진해구 죽곡동 125,"93,307,800","47,773,590",낙찰(3/4),"60,700,000",65.1%,2001.08.27
창원 9계 2001-6035,공장,경남 창원시 진해구 안골동 508,"1,823,414,700","1,458,731,760",낙찰(1/2),"1,512,000,000",82.9%,2001.07.12
창원 10계 2001-6042,아파트,경남 김해시 구산동 257 광남백조아파트 101동 914호,"44,000,000","35,200,000",취하(1/1),0,0%,2001.08.29
창원 1계 2001-6059,아파트,경남 김해시 외동 1260-3 김해서광아파트 202동 1302호,"53,000,000","42,400,000",낙찰(1/2),"53,510,000",101.0%,2001.07.27
창원 1계 2001-6066,대지,경남 창원시 마산합포구 산호동 12-3,"260,581,000","166,771,840",낙찰(2/3),"181,000,000",69.5%,2001.08.31
창원 2계 2001-6073,다세대,경남 창원시 마산회원구 봉암동 461-30 201호,"50,000,000","25,600,000",낙찰(3/4),"27,890,000",55.8%,2001.11.22
창원 5계 2001-6103,아파트,경남 창원시 진해구 풍호동 83-3 외3 우성아파트 104동 606호,"55,000,000","44,000,000",취하(1/1),0,0%,2001.07.06
창원 6계 2001-6110,아파트,경남 김해시 진영읍 여래리 700-39 대방아파트 304호,"40,000,000","25,600,000",낙찰(2/3),"32,160,000",80.4%,2001.09.03
